id,class,tweet
7.86E+17,neg,RT @dr_zayedalamri: #العراق١. الرئيس العبادي يقول ان التهديدالتركي للعراق تهديداً للامن القومي وكانه يستنجد بالعرب لان الامن العراقي وطني…
7.86E+17,neu,RT @Salehalhweiriny: بتصفيات مونديال86م كانت #الطائفهي ارض #العراق التي يلعبعليها بسبب حربه مع #ايرانوبتصفيات2018صارت #ايران هي ارض منت…
7.86E+17,neg,RT @bdb20131: اغبى هجمه ضايعه في التصفيات 4 مهاجمين وضاعت العراق امام تايلند😂😂#النصر https://t.co/py3DdnXbYc
7.86E+17,neu,RT @A822822A: ياروافض بلا كلام وإلا سوف أخرج♦️♦️#العراق #بغداد #البصره #كربلاء #النجف #لبنان #البحرين #الكويت #قطر #سوريا #عمان #الأردن ht…
7.86E+17,neg,RT @muhamedf808: واقع حال #العراق عندما يصبح الناس اغبياء كالخراف فلاتستغرب أن يقودهم حمار ارعن !!! #erdogan_is_isis https://t.co/n99LYJtV…
7.86E+17,neg,RT @dr_zayedalamri: #العراق٢. يا فخامة الرئيس انت اكبر تهديد للامن الوطني والقومي فكيف بك رئيس دولة تسلم دولتك لدولة اخرى مهما كانت علاقتك…
7.86E+17,neg,RT @monther72: @aa_arabic لك الله ياعراق أين أوصلك حكامك بعد أن منحت العراق الأرض لأجدادالترك عندماقدمواهاربين من الإضطهاد الآن أحفادهم يتط…
7.86E+17,pos,RT @SarabGaza: آتعلمون!!سينتهي الحصاروسيفنى الاستعمارسيعود لنا السلامويرفرف بأوطاننا الحمامهو الله من سيفعلصباح التفاؤل#فلسطين#سوري…
7.86E+17,pos,RT @bshaeir3: - دخل ضد تايلاند وتسبب ببلنتي الانتصار .- دخل ضد العراق وانقذ هدف محقق 100٪ .- دخل ضد الامارات و فك المباراة بصاروخية . ي…
7.86E+17,neu,@Fg092 هذا التسجيل من العراق شفته قبل سنوات...
7.86E+17,neg,RT @wesal_rsd: انزعاج المرجع الشيعي محمد تقي المدرسي من استمرار بث قناة #وصال !#السعودية #الكويت #العراق #وحدة_الرصد #ايران https://t.c…
7.86E+17,neg,RT @A822822A: ♦️تطبير الشياطين في يوم #عاشوراء ♦️ هل هذه سنة آل البيت أم سنة البوذيين والهندوس.!!! #العراق #بغداد #البصره #كربلاء #البحرين…
7.86E+17,neg,"RT @Wesal_TV: #أردوغان لـ حيدر العبادي"" : الجيش التركي لن يتلقى أوامر منك فألزم حدك ، وأنت لست بمستواي ولست ندي وصراخك في #العراق ليس مهما…"""
7.86E+17,neu,"صوت العراق - Voice of Iraq - يجب على العبادي برد  بوتيني "" محترم على اردوغان بقلم: مهدي قاسم https://t.co/vQRJ4UmcQ0 via @sotaliraqcom"""
7.86E+17,neu,RT @saudiFF: ترتيب المجموعة الثانية:1- السعودية 10 نقاط2- استراليا 8 نقاط3- اليابان 7 نقاط4- الامارات 6 نقاط5- العراق 3 نقطة6- تايلان…
7.86E+17,neu,RT @zaidbenjamin: جوش إيرنست: العراق دولة ذات سيادة وهذه أراضي ذات سيادة والتحالف ضد داعش يعمل هناك بدعوة منهم وسنواصل العمل بالتنسيق مع ال…
7.86E+17,neu,RT @AhmedJassim_: العبادي رئيس وزراء العراق ويمثل دولة العراق أمام دول العالم وأي إهانة له فهي إهانة للعراق وشعب العراق.#العبادي_يمثل_العر…
7.86E+17,neg,هل تعلمون أكثر شئ تلمسته أن #عاصفة_الحزم و #السعودية جعلت الروافض في #العراق يلطمون على الحوثي و عفاش و قبلهم #أمريكا و #أيران و رمم المتحدة
7.86E+17,neu,RT @Tjvip4rMoot8wvt: الى اهلنا في الدول العربيه من اهل الخير يوجد 20 طالب مهجرين من العراق في تركيا لم يدخلو المدارس لانهم حالهم صعب ولا يم…
7.86E+17,neg,#مليارات_العمره_علي_هوي_مصرليس أشد علينامن كربة الشام ،ومايجري في العراق ،ومايخطط له في اليمن ،ومايراد ببلاد الحرمين ،تكالبوا علينا
7.86E+17,neu,RT @dr_zayedalamri: #العراق٣. نوع الروابط التي تربطك بها ايها العراقيون الاحراراليس فيكم رجل رشيد ؟👈مجرد آمال ان يعود العراق حراً أبياً ي…
7.86E+17,neg,RT @skynewsarabia: إصابة جنديين فرنسيين في انفجار طائرة بدون طيار بـ #العراقhttps://t.co/xwpQVgOGne https://t.co/ZhLhFhW1zI
7.86E+17,pos,RT @71sh: اللهم تقبل منا صيامنا وخالص دعائنا وأجعلنا من عبادك الصالحين .#اليوم_الثلاثاء #يوم_عاشوراء #العراق https://t.co/iRDi3fuNv8
7.86E+17,neu,RT @zaidbenjamin: المتحدث باسم البيت الابيض جوش إيرنست: موقف الولايات المتحدة واضح. وجود قوات التحالف الدولي ضد داعش في العراق ينبغي ان يكو…
7.86E+17,neg,@yemeni_mhenk @Defend_Yemen العراق يصرخ في كل المحافل
7.86E+17,neu,فى كل دول العالم الاغنياء يطعمون الفقراء الا فى العراق فى عاشوراء الفقراء هم من يطعمون الاغنياء عظم الله اجركم… https://t.co/usf9o2wFXp
7.86E+17,pos,RT @skills_sa: ليست المره الأولى تنجح في شوط المدربين فقد فعلتها مع العراق ولكن الشيء الفني الجميل هو إدخال فهد المولد كمهاجم في الوقت المن…
7.86E+17,neg,RT @A822822A: كعبة ملالي #إيران♦️أضطروا لعمل تخفيضات على الطواف والسعي لجلب السياحه المجوسيه إسع وطف شوطين والباقي علينا‼️ #الجزائر #تونس…
7.86E+17,neg,@abuyemmen @alhanouf0690 ترى انت واحد بس من ضن اليمنين الشرفا اللي ما صاروا كلاب إيران ، إيران دمرت العراق سوريا والان انتم وتكذب عليكم
7.86E+17,neg,RT @Fahd_Alshelaimi: رئيس وزراء العراق الموقر: نفط العراق يتم نهبه من حقلي علاس وحقل عجيل في صلاح الدينرسالة احد العراقيين الغياري ارسلها…
7.86E+17,neg,الزم حدك قاردوغان لاتلعب بالنار لاتحرك اصابعك#العبادي_يمثل_العراق
7.86E+17,neg,@AlameerMeroo94 داعش جانت بنص العراق 😉 والحليم من الإشارة يفهم
7.86E+17,neu,RT @Wesal_TV: مركز إيراني: #تركيا تدعم السنّة في #العراق لوقف تمدد الشيعةhttps://t.co/0A3KK70Y2J. https://t.co/57Lo4KGk35
7.85E+17,neg,@Shopper_ar السلام عليكمعندي مشكله اذا ابطلب من امازون البريطاني يطلع لي اخر شي نفس اللي بالصوره شنو السبب ؟ https://t.co/mC50r5VUas
7.85E+17,neu,RT @All_for_sale_1: تحت هتغريده أبكتب بعض السلع الى تقبل الشحن المباشر من امازون او غيره و بكتب  الأسعار شامله الشحن مع خصم الضريبه إن وجد
7.85E+17,neu,RT @Shopper_ar: تخفيض على ساعة ذكية من هواوي لاجهزة الايفون والاندرويد البائع امازون والشحن المباشر متاحالسعر بعد الخصم 208$https://t.co/…
7.85E+17,neu,@FahdAlthubity السلام عليكم بغيت اطلب طلبيه من امازون وعرفت انك وسيط وقيمه الطلبيه 249 دولار ولا ادري كيف الطريقة.
7.85E+17,neu,@Shopper_ar  يا طويل العمر ابي جوال HTC X8 لون اسود من امازون هل فيه ولا لاوهل يشتغل بالسعودية...!!؟ 3G و 4G
7.85E+17,neu,أسيل الرملاوي:إمبراطورية أمازونaseelalramlawi#الرؤية #صحيفة_كل_الإمارات#الإمارات #أبوظبي #دبيhttps://t.co/UOdu8vrbTF
7.85E+17,neu,@Shopper_ar انا لقيت في امازون بس مدري تشتغل ولا لا
7.85E+17,pos,RT @iherb_vitmn: #افضل_منتجات_جربتها من امازون للرووس السوداء شوفو ريفيوهات عنه باليوتيوب ينظف من قلب  💗 https://t.co/fmj5oLwmqv
7.85E+17,neu,RT @Q8Pay: صفحة الهند في #امازونكل شي يختص بالمنتجات والماركات الهنديةملابس حقائب اكسسوارات اعشاب مستلزمات مطبخ ومنزلhttps://t.co/Tda…
7.85E+17,neu,RT @TheTopVideo: من داخل مستودعات #أمازون اكبر شركة للبيع على الإنترنت وكيفية التعامل مع البضائع والشحنات https://t.co/CGgQSn23qs
7.85E+17,neu,انتشر هذا الفيديو في القروبات وهو عبارة عن حمالات لنقل الاثاث بفكرة رائعةوهذا رابطها على #امازون وشحن مباشر… https://t.co/U91hrkIoj3
7.85E+17,neu,@malak_alhusaini ملااك بالله انا ايفون ٧ مبلغ مالي ولا مبلغ من موقع امازون ولا نمشي شنطه ميكب اي شي ابي اجرب احساس الفوز لو مره تكفين😭😭💔💔
7.85E+17,neg,@JarirBookstore طلبته من ابل قالوا ممنوع نشحنه خارج امريكا، واضطريت أطلبه من امازون، متى يفتحون فرع ابل عندنا ونفتك من جشع هالحراميه!
7.86E+17,neu,ابي حساب شخص يوصل من امازون الامريكي وانتم شخصيا ضامنينه
7.86E+17,pos,RT @MosaiqueOShop: 1⃣ عروض امازون لليوم خصم يصل إلى %60 على تشكيلة منوعة من الشنط النسائية من عدة ماركات شهيرة.https://t.co/2ZdAGG4BS6-…
7.86E+17,neu,حاسب ArtPC Pulse يظهر الآن في أمازون بسعر يبدأ من 1200$ https://t.co/10iERfcmFZ
7.86E+17,pos,أبل، أمازون وجوجل أكثر الشركات إثارة للإعجاب في العالم https://t.co/GytRrZK2om
7.86E+17,neu,@ArabShop اخوي بغيت اشتري عربية أطفال و البائع امازون وحاطين وزن الشحنة 11 ونص كيلو .. وتشحن مباشر للسعودية لكن غالي شوي 600 ريال .. يتبع.
7.86E+17,neu,@ayman_mansour09  اسعار نصب زي ما تقول واجد مبالغين فيها شوف اسعارها في امازون او متاجر التجزئة بدبي اقل بكثير ويمكن الوكيل اقل من اكسترا
7.86E+17,neu,RT @qatnology: اعلان جديد لبرنامج The Grand Tour من تقديم نجوم برنامج Top Gear السابقين 👌🏼 البرنامج الجديد من انتاج شركة امازون https://t.c…
7.86E+17,neu,مدري ليه امازون هم الوحيدين اللي عجزت احفظ الباسوورد حقي عندهم🙄حرفيًا كل دخول اطلب استعادة 😂
7.86E+17,neu,RT @Super_Ashour: سويت موضوع بسيط على سناب شات ممكن يساعدك توفر لما تشتري من أمازونhttps://t.co/ibe1ZpJtwN#ريتويت #تقنية https://t.co/1IJ…
7.86E+17,pos,@MoathDev @Fishisfast_AR معاذ .. اخوي تعامل مع مناوله ويمدحه ياخذون 20 ريال على الطلبيه ويتعاملون مع امازون فقط .. يمكن ينفع لك
7.86E+17,neg,أعادت أمازون تهيئة كلمات المرور للعديد من مستخدميها بعد تسرب قائمة على الإنترنت تضم بريدا إلكترونيا وكلمات مرور، و https://t.co/rk9hhGU8mL
7.86E+17,pos,@M0A00 @Fishisfast_AR انا ما طلبت من امازون + تقدر ترسل من امازون لسعوديه مباشره عن طريق البريد السعودي دون الحاجه لوسيط .
7.86E+17,neu,@w6Amazon توفر فيقرز؟  من امازون الامريكي؟؟
7.86E+17,pos,أمازون تنافس جوجل بخدمة جديدة مشابهة لخدمة يوتيوب - طريق النجاح https://t.co/cx7veE3ws4
7.86E+17,neu,"2-والمواقع مثل امازون  جولي شيك "" شيئين "" علي اكسبريس "" حجوزات الفنادق ""بوكيق"" والطيران كلاً من الامراتي والقطري والكثير"""
7.86E+17,neu,@ArabShop وش افضل سماعة سبيكر بلوتوث في امازون؟
7.86E+17,neu,RT @A_Duw: ثلاثي برنامج السيارات الشهير ( Top Gear ) ، يعودون مجدداً في برنامج جديد تحت رعاية شركة أمازون وبمسمىThe Grand Tour' https:/…
7.86E+17,neu,@othman777 مو ماركات تقليد عندهم منتجات تجميل طبيعه نفس جودة المنتجات الكورية جربتها طلبتها من موقع امازون لكن صعب اطلبها من موقعها الاصلي
7.86E+17,neu,RT @qatnology: امازون ارسلت ايميلات لبعض مستخدميها تطلب منهم تغيير كلمة السر بعد تسرب بعض معلومات المستخدمين https://t.co/ROnOtQNLT2
